;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
1029;NA;NA;NA;NA;15528111;15924867;16522331;17112746;18416684;18476756;20188768;21896760;22390465;23370060;25019676;25562826;27650816;28017737
1030;NA;NA;NA;NA;15136603;15607689;16616048;17360506;18979386;19743446;20302946;21937201;22591123;23827330;23402762;26277269;26707890;27978457
1031;NA;NA;NA;NA;15311350;15499576;16855105;17855375;18455481;18796430;20861364;21817928;22387605;24156264;24225489;25444164;27420606;28659040
1032;NA;NA;NA;NA;15739806;15955477;16554747;17462844;19040188;18929586;19676101;20413450;21787793;23247189;24333210;25214317;26683042;27767244
1033;NA;NA;NA;NA;15318333;15893574;17074948;18002275;19012106;19473471;19405148;20350180;22721373;23704980;24262816;25678559;27391390;28872110
1034;NA;NA;NA;NA;15210952;16290016;16606918;17442252;17548801;19812330;19642879;21283683;22849399;23468100;24475088;25929825;27363008;28821674
1035;NA;NA;NA;NA;15156146;15459080;16339793;17627852;18042643;19281801;20138255;20807059;22606228;23457592;24121283;26538646;26765340;28669913
1036;NA;NA;NA;NA;15110011;16302856;16997580;17275341;19112516;19633063;19435544;21190096;22980080;23188762;25224999;24700584;27483187;27758836
1037;NA;NA;NA;NA;15557499;15670704;16730195;17600716;18340522;19427089;20004250;21375473;23074078;24136926;24953999;26238968;28050343;28426553
1038;NA;NA;NA;NA;15122718;16356323;16165103;16968868;18004952;19369021;19927259;22086391;21822763;23563109;24239131;25195774;26796546;27834153
1039;NA;NA;NA;NA;15217896;16056145;16603917;17454685;17675368;18564045;20063352;21154789;22565029;23260395;24735970;26262779;26348480;27939189
1040;NA;NA;NA;NA;NA;15758989;16249098;17586868;18345989;19645929;20799123;21295019;23217578;23920695;24275075;26909321;26108165;27622923
1041;NA;NA;NA;NA;NA;16139187;15954142;17521714;18981081;19644010;19699306;21601834;22384006;24278126;24287439;26112276;27282108;28432987
1042;NA;NA;NA;NA;NA;16243054;16750818;17276751;18698432;19446442;20600336;21778672;21982934;23871881;24789353;24720731;27039145;28915853
1043;NA;NA;NA;NA;NA;15238446;15966001;17634931;19015116;19907352;19817807;20673803;22504276;22349798;24760733;26226919;27597999;29025878
1044;NA;NA;NA;NA;NA;16135618;16460967;17547581;18682729;19365800;21029454;21256186;23117137;23116812;24163248;26071623;27132047;28495637
1045;NA;NA;NA;NA;NA;16271575;16313931;17472983;18329298;18609432;20738888;21406234;22386970;23219676;24508158;25884323;27296275;28647012
1046;NA;NA;NA;NA;NA;15975948;16879292;17197035;18287549;19162048;20667491;20932912;22479499;23570916;23932879;25504834;27539554;28774436
1047;NA;NA;NA;NA;NA;15652312;16544325;17462845;18797499;19624392;19996309;21391256;22371619;23206530;24848086;25514112;26454815;28374010
1048;NA;NA;NA;NA;NA;15967684;16575838;17433094;18431500;19428403;19923241;20433242;22206836;23677007;25375136;25521948;27150230;28560315
1049;NA;NA;NA;NA;NA;16180020;16221748;16718654;17370340;19231480;19929327;20525743;22732489;23514275;25203559;25268790;26746179;27751718
1050;NA;NA;NA;NA;NA;15670687;16687507;16801377;18958169;19557858;20173665;20850714;21996599;23026757;23510564;25900641;26819578;28527790
1051;NA;NA;NA;NA;NA;16227444;17100784;17437294;18261164;19168663;19770050;21368109;22514285;23359677;23861343;26123877;27599522;28938219
1052;NA;NA;NA;NA;NA;15846770;16738241;17900976;18985147;19083992;20573575;21795550;21404370;22622435;24743423;24795443;26972485;29194453
1053;NA;NA;NA;NA;NA;16107540;16788060;17099066;18191583;19473243;20338246;21606381;23377273;23921095;24912070;25519454;27079531;29188746
1054;NA;NA;NA;NA;NA;15722213;16213043;17123710;18211230;18180763;19559797;21549723;22868935;22275476;24766708;25461820;27389788;28481027
1055;NA;NA;NA;NA;NA;16247057;16581168;17476332;18603003;19064216;19502476;21563261;23222445;22499797;24647921;25605968;27489336;28039678
1056;NA;NA;NA;NA;NA;15710884;16494683;17902000;18457510;19467359;20600992;20044886;22370874;23933145;23382517;26070843;26315458;28145796
1057;NA;NA;NA;NA;NA;16422822;16502496;16980334;18982065;19401380;19647800;21257673;22485152;23972602;24945662;25284304;26944859;28957671
1058;NA;NA;NA;NA;NA;15997022;18633794;17347444;18201123;19745115;20433856;21471363;22749916;23123406;25570217;25100218;26289141;28482892
1059;NA;NA;NA;NA;NA;15844094;16823579;17716696;17948885;19107750;20562657;21248130;22963835;23733029;24116838;25479020;26851698;28128347
1060;NA;NA;NA;NA;NA;16178033;16298243;17182011;18819184;18266213;20045070;20727411;22394673;24340037;24532703;25562711;27710766;28397108
1061;NA;NA;NA;NA;NA;16298810;16675026;17133398;18562760;18783864;20503117;21808015;22805330;23785147;23945193;25552573;25331600;28578131
1062;NA;NA;NA;NA;NA;16107543;17055155;18633811;18282558;19922114;20434779;21183618;22155331;23770804;24434074;26440604;27618279;27224534
1063;NA;NA;NA;NA;NA;16339042;16415158;17762711;18588989;19183133;19925196;22047726;22333222;23337079;24839083;25592369;25891220;28629977
1064;NA;NA;NA;NA;NA;16176366;16986115;17662699;18509462;18830241;19854278;21471559;22396079;23200784;24564471;25269115;27806448;28658405
1065;NA;NA;NA;NA;NA;15784433;16628606;17070708;18650336;19385020;20876393;21744432;22447729;22563005;24064071;25637804;27129935;27921340
1066;NA;NA;NA;NA;NA;15954138;16420973;17334204;18718543;19271871;20395549;21515387;22144227;23353599;24906891;25448865;25828702;28954877
1067;NA;NA;NA;NA;NA;15699382;16230029;17258909;18718326;19467363;20584181;21300944;21656557;23442439;25094017;26070246;27411160;28409564
1068;NA;NA;NA;NA;NA;15850750;16565998;17336346;18082427;19223437;20466041;22072672;22281932;23685719;23994316;25661850;27995061;27870417
1069;NA;NA;NA;NA;NA;15844146;16611807;17428684;18450929;18072271;20602430;21337404;22401758;24227734;24924594;25392519;26354046;28208068
1070;NA;NA;NA;NA;NA;16276498;16857390;17499158;18957251;20135896;20114081;21596144;21945794;24086687;24699035;26231122;26806289;27864027
1071;NA;NA;NA;NA;NA;16038685;16307253;18076530;18957228;19306933;20097290;21269812;22357845;23085496;25340563;26010861;27018483;28254652
1072;NA;NA;NA;NA;NA;15590912;16476669;17523044;18418244;19143473;20732630;21162046;22645660;22761402;24742920;26190404;26853368;28842409
1073;NA;NA;NA;NA;NA;16597802;16859927;17632286;17698955;19530276;19664766;20138262;22438122;23689018;23681167;25168709;26813563;27942855
1074;NA;NA;NA;NA;NA;15955506;16360121;18338460;18511955;19665830;20603219;22185061;22036680;23768914;24692197;25535356;27806704;28303900
1075;NA;NA;NA;NA;NA;15342438;16782178;17395381;18203696;19306881;19803685;20836159;22479305;24029007;24561185;25224633;26997104;28952404
1076;NA;NA;NA;NA;NA;16055350;17124173;17971871;19092609;19048432;20429752;21637812;21908447;22593242;25063939;25939814;26824475;28559190
1077;NA;NA;NA;NA;NA;15356179;16753563;17676059;18523777;19176814;20463193;20501484;22220730;23041335;24618674;25599382;26994741;28131178
1078;NA;NA;NA;NA;NA;15944143;16421331;16565292;18720013;19789470;19733581;21959173;22206905;22359350;25064666;24730659;26670261;28462086
1079;NA;NA;NA;NA;NA;15964153;16651012;17475792;18949530;19538948;19446804;21255179;22021913;22713428;23445167;25796490;26523657;27061609
1080;NA;NA;NA;NA;NA;15784436;16407776;17611740;18930635;19446647;21058608;21935391;22548898;23488588;23866315;25875640;27082854;29023463
1081;NA;NA;NA;NA;NA;16263963;16941835;17081770;17904869;19285072;20571434;21785220;22037420;23528239;25175838;25924691;27358446;27626222
1082;NA;NA;NA;NA;NA;15758048;16246587;17575278;19162652;19059978;20558088;21596772;22062193;24033579;24928617;26405892;27445143;28295803
1083;NA;NA;NA;NA;NA;15862201;16412665;17621216;18316676;20021696;20215925;20924594;22392009;22527119;24240987;25708324;26601910;28922834
1084;NA;NA;NA;NA;NA;16314575;16945506;17627849;18420427;19418556;20980590;21264642;21633905;23835204;24024910;25670645;26341544;28957679
1085;NA;NA;NA;NA;NA;16340492;16328492;17762709;18207248;19136097;20589879;20950824;22479566;23596079;24885073;26236029;27496338;28420788
1086;NA;NA;NA;NA;NA;16280579;16402259;17431059;18979845;19428423;19301991;22133409;22283926;23936077;24718105;25344944;27085513;28181091
1087;NA;NA;NA;NA;NA;15678548;17071240;17080440;18635342;19436227;20538022;21261242;22762971;23516294;25101235;26297625;27087432;28273888
1088;NA;NA;NA;NA;NA;15883270;16949303;17553986;19016955;19349231;20561317;21047984;23175818;24055865;24993186;25481413;26439485;28356560
1089;NA;NA;NA;NA;NA;15691530;17000970;17188904;18374603;19940175;20182207;20203139;22396408;23523802;24482092;25475988;26892859;27578492
1090;NA;NA;NA;NA;NA;15832316;16686657;17407917;18603301;19543931;20336686;20961169;22211099;23287568;23450833;25854932;26283736;28228584
1091;NA;NA;NA;NA;NA;15860337;16676169;17627994;18804916;19621242;20399235;21243486;22069162;23660743;25570263;26402462;27033094;28494223
1092;NA;NA;NA;NA;NA;15930054;16565953;17538951;18388730;19521264;20456479;21959885;22553009;23591255;25119464;26640717;27424061;29159050
1093;NA;NA;NA;NA;NA;15852384;16600849;17564758;18164074;19686782;20848735;21424982;22032832;23303057;25253743;25550069;27627760;28180069
1094;NA;NA;NA;NA;NA;16275422;16512999;17435596;18240326;19759300;19907418;21676110;23028775;23108274;24726752;25393934;26743997;28011742
1095;NA;NA;NA;NA;NA;16036465;16257235;17011213;17919934;18717711;20702709;20380883;22244835;22956675;24705203;25865600;26656573;28538517
1096;NA;NA;NA;NA;NA;16597788;16859418;17698710;18429010;19964851;20493828;21406235;22476131;23587929;23859480;26049146;25246508;28254509
1097;NA;NA;NA;NA;NA;15808988;16423439;17280519;17586603;18400791;19962441;21606572;22521252;23868958;25227007;25699994;28097129;29075089
1098;NA;NA;NA;NA;NA;15808993;16410177;17432973;18766982;19254086;20472072;20562319;22115846;22367249;24294841;25776211;26731198;27989775
1099;NA;NA;NA;NA;NA;15862207;17110751;17943003;18848444;19048357;20143384;21761995;22040738;24273227;24381278;26387634;27280466;28163140
1100;NA;NA;NA;NA;NA;16217783;16777342;17182226;18245044;19525545;19715763;21335059;22831772;23948645;24591602;26114906;27062170;28838912
1101;NA;NA;NA;NA;NA;15921937;16774746;17493834;18367428;19587274;19896873;21273408;22464935;23245750;22965769;26020639;27323913;28239522
1102;NA;NA;NA;NA;NA;15950492;16964610;17493920;18554874;19042912;20331499;21750952;21982747;23866851;24718288;26664785;26373606;28077212
1103;NA;NA;NA;NA;NA;15703387;17069480;17280513;18562599;19220497;20227857;22433053;22792176;24035535;24120094;24748545;26831302;27110997
1104;NA;NA;NA;NA;NA;15694332;16889805;17133382;18185100;18266216;19967439;21165670;20472279;23030509;24960530;25622039;26351991;28213372
1105;NA;NA;NA;NA;NA;15851729;17288744;17596341;18480270;19535283;19894039;20920586;21835248;22275166;25282511;25818939;27235126;28676252
1106;NA;NA;NA;NA;NA;15784431;16368249;17216152;18783371;19286463;20920938;21545724;21705392;22986077;25148704;25882324;26875725;28117840
1107;NA;NA;NA;NA;NA;15708233;16300966;17504011;18596189;19376237;20185626;21087673;21618663;23911672;24557585;25344750;27411574;28770549
1108;NA;NA;NA;NA;NA;16596979;16828876;17197102;17881109;19365552;20520836;21217764;22245645;23032071;24742917;25376429;26926831;27863873
1109;NA;NA;NA;NA;NA;16155868;16987637;16530885;19146358;19158299;19642887;21562201;22787035;23741616;25268230;24988131;27084692;28445695
1110;NA;NA;NA;NA;NA;16199141;16452666;17425535;18768697;18793734;20079854;21972276;22228751;23769703;24686092;25887262;26970441;29083301
1111;NA;NA;NA;NA;NA;16112876;17000088;17583988;18388350;19398537;19767310;21293940;22982277;22518017;24416229;25747965;26765947;28505470
1112;NA;NA;NA;NA;NA;15752963;16307895;18002727;18395469;19490045;21152391;21621558;21856429;23365186;25304016;25777251;26986838;29044872
1113;NA;NA;NA;NA;NA;15964210;16901722;17849345;18296069;18752413;20829453;20533565;21690260;23398652;25379437;26254542;27784293;28742077
1114;NA;NA;NA;NA;NA;15820631;16289928;16514108;17996465;19428614;20558047;20875462;22937055;23404563;23914817;25482268;26488256;27998326
1115;NA;NA;NA;NA;NA;15926934;16741211;17350756;18326624;19638849;20398773;21257158;22227140;23504052;23033058;25971928;26843566;27718767
1116;NA;NA;NA;NA;NA;16192397;16733092;17396122;18094653;19133968;20570495;21346736;22634854;22403155;23314939;25795103;27310017;28088485
1117;NA;NA;NA;NA;NA;16019572;16768362;16769743;18383267;18633835;20522674;21957237;22239582;23988147;24840874;25498406;28116237;29281722
1118;NA;NA;NA;NA;NA;15858829;16567707;17178420;18378552;19428399;20116437;21782395;22787051;23453977;24710652;25444169;25628344;28760866
1119;NA;NA;NA;NA;NA;15581812;16534108;17188577;18495091;18796186;19460871;21472808;23052452;23757765;24317375;26058698;27365297;27534834
1120;NA;NA;NA;NA;NA;16009242;16882026;17340101;18037022;18578601;19301992;21864550;22917153;23469889;24800742;26058801;27138794;28820674
1121;NA;NA;NA;NA;NA;15862217;16545553;16547345;18479872;18510438;20444537;21838262;22987676;23422330;24999661;25488186;26268541;28007611
1122;NA;NA;NA;NA;NA;15588599;16935009;17683220;18955906;19587291;20423699;21097958;22085863;23345236;25086316;26370917;26286918;28498277
1123;NA;NA;NA;NA;NA;15718375;16253522;17534651;17905426;19271107;20570740;21376816;22103784;23458438;25042446;26151101;26967946;26325222
1124;NA;NA;NA;NA;NA;15588593;16257547;17196255;18729718;19636360;20677254;21153806;22905819;22102512;25080579;25224998;27369067;27084886
1125;NA;NA;NA;NA;NA;16292183;16162829;17383900;18595736;19264428;20399735;21689761;22563008;22110021;24100929;26356376;27770667;27591184
1126;NA;NA;NA;NA;NA;16082535;16087353;17959810;18336838;18571794;19837174;21319266;22659443;23365257;24481761;25565059;28093025;28203529
1127;NA;NA;NA;NA;NA;15616129;16298252;17010993;18226552;18711707;20053536;21356267;22760554;24009396;23281129;25533872;27246442;28113481
1128;NA;NA;NA;NA;NA;15563726;16525802;17890109;17651848;19184993;20593194;21307231;22440644;22371351;25108295;25324170;26523484;28793198
1129;NA;NA;NA;NA;NA;16208611;16139806;17459731;18322098;19175815;20223537;21195187;22397907;23351027;24780698;25848681;26888926;28317947
1130;NA;NA;NA;NA;NA;15880106;17212552;17303809;18758934;19409265;20112243;19659683;22015572;22999437;23893850;26241335;27053205;28746187
1131;NA;NA;NA;NA;NA;16042025;17001273;17350054;18586110;19446640;20369004;21054421;21854858;23063844;24631800;26218424;27432759;28981876
1132;NA;NA;NA;NA;NA;15653293;16675403;17885610;18383301;19848545;20382056;20858544;22647305;24111111;25392511;25179246;27709391;28420797
1133;NA;NA;NA;NA;NA;16160081;17113955;17138597;18930036;18980949;20923941;21343526;22355319;23938321;25019681;25485712;26619786;28368200
1134;NA;NA;NA;NA;NA;16099691;17946436;16764897;18004950;18550595;20410360;21173250;22561579;22924995;25570136;26082888;27128324;26935553
1135;NA;NA;NA;NA;NA;15269107;16420463;16751297;17595018;19038850;20630713;22124031;23010489;22661619;24945665;25284302;27208889;27801696
1136;NA;NA;NA;NA;NA;16084114;16446149;17499318;18706288;19105855;20211739;22132105;22450296;23770538;24594508;25863813;27551087;28624645
1137;NA;NA;NA;NA;NA;16341575;16543807;19845132;18577547;19492301;20156841;21480879;23284796;23507081;24819610;25372925;27221149;28882633
1138;NA;NA;NA;NA;NA;15670670;16624584;17720269;19235420;19737843;20215924;21557954;22013235;23149380;24646887;25887263;26206204;28110086
1139;NA;NA;NA;NA;NA;16272878;16387476;18006957;17617657;19398018;19559798;20453039;21642353;23137945;24911391;25572161;27779192;28345164
1140;NA;NA;NA;NA;NA;15834915;16842821;18399040;18651258;18801632;20124119;20521853;21962977;23823155;24554354;25630307;26854560;26887916
1141;NA;NA;NA;NA;NA;15616131;16428978;17292928;18323572;19853290;19660562;21645098;22245639;23541333;24662774;26331843;27284194;28858559
1142;NA;NA;NA;NA;NA;16226433;16906742;17204820;17957705;19843618;20420927;21211569;22917951;23344879;24061050;26318855;27459715;28427018
1143;NA;NA;NA;NA;NA;15652324;16413797;17597301;18938066;18649348;19937376;21546002;21416560;23620758;24307677;24043402;27029567;27575278
1144;NA;NA;NA;NA;NA;16193264;16702549;18039043;18641121;19564918;20063304;20669165;22698763;23711484;24309159;25445775;26839123;28202612
1145;NA;NA;NA;NA;NA;16325141;17946197;17989234;18460045;19470923;21196514;21718731;23185613;23769293;23822813;26026816;27422538;28437658
1146;NA;NA;NA;NA;NA;16364059;16183306;17175173;17916658;19303450;20203176;20599362;21998038;24111298;24038968;25769376;25996424;28987668
